Product: Daily Heating Degree Days
Regions: CPC::Regions::ClimateDivisions
Weights: N/A
Region|20180101|20180102|20180103|20180104|20180105|20180106|20180107|20180108|20180109|20180110|20180111|20180112|20180113|20180114|20180115|20180116|20180117|20180118|20180119|20180120|20180121|20180122|20180123|20180124|20180125|20180126|20180127|20180128|20180129|20180130|20180131|20180201|20180202|20180203|20180204|20180205|20180206|20180207|20180208|20180209|20180210|20180211|20180212|20180213|20180214|20180215|20180216|20180217|20180218|20180219|20180220|20180221|20180222|20180223|20180224|20180225|20180226|20180227|20180228|20180301|20180302|20180303|20180304|20180305|20180306|20180307|20180308|20180309|20180310|20180311|20180312|20180313|20180314|20180315|20180316|20180317|20180318|20180319|20180320|20180321|20180322|20180323|20180324|20180325|20180326|20180327|20180328|20180329|20180330|20180331|20180401|20180402|20180403|20180404|20180405|20180406|20180407|20180408|20180409|20180410|20180411|20180412|20180413|20180414|20180415|20180416|20180417|20180418|20180419|20180420|20180421|20180422|20180423|20180424|20180425|20180426|20180427|20180428|20180429|20180430|20180501|20180502|20180503|20180504|20180505|20180506|20180507|20180508|20180509|20180510|20180511|20180512|20180513|20180514|20180515|20180516|20180517|20180518|20180519|20180520|20180521|20180522|20180523|20180524|20180525|20180526|20180527|20180528|20180529|20180530|20180531|20180601|20180602|20180603|20180604|20180605|20180606|20180607|20180608|20180609|20180610|20180611|20180612|20180613|20180614|20180615|20180616|20180617|20180618|20180619|20180620|20180621|20180622|20180623|20180624|20180625|20180626|20180627|20180628|20180629|20180630|20180701|20180702|20180703|20180704|20180705|20180706|20180707|20180708|20180709|20180710|20180711|20180712|20180713|20180714|20180715|20180716|20180717|20180718|20180719|20180720|20180721|20180722|20180723|20180724|20180725|20180726|20180727|20180728|20180729|20180730|20180731|20180801|20180802|20180803|20180804|20180805|20180806|20180807|20180808|20180809|20180810|20180811|20180812|20180813|20180814|20180815|20180816|20180817|20180818|20180819|20180820|20180821|20180822|20180823|20180824|20180825|20180826|20180827|20180828|20180829|20180830|20180831|20180901|20180902|20180903|20180904|20180905|20180906|20180907|20180908|20180909|20180910|20180911|20180912|20180913|20180914|20180915|20180916|20180917|20180918|20180919|20180920|20180921|20180922|20180923|20180924|20180925|20180926|20180927|20180928|20180929|20180930|20181001|20181002|20181003|20181004|20181005|20181006|20181007|20181008|20181009|20181010|20181011|20181012|20181013|20181014|20181015|20181016|20181017|20181018|20181019|20181020|20181021|20181022|20181023|20181024|20181025|20181026|20181027|20181028|20181029|20181030|20181031|20181101|20181102|20181103|20181104|20181105|20181106|20181107|20181108|20181109|20181110|20181111|20181112|20181113|20181114|20181115|20181116|20181117|20181118|20181119|20181120|20181121|20181122|20181123|20181124|20181125|20181126|20181127|20181128|20181129|20181130|20181201|20181202|20181203|20181204|20181205|20181206|20181207|20181208|20181209|20181210|20181211|20181212|20181213|20181214|20181215|20181216|20181217|20181218|20181219|20181220|20181221|20181222|20181223|20181224|20181225|20181226|20181227|20181228|20181229|20181230|20181231
101|48|46|39|42|41|39|33|28|19|13|5|13|39|39|29|38|50|43|34|17|11|9|21|26|24|21|15|12|20|30|24|15|35|25|21|29|22|16|26|18|11|5|28|17|9|0|0|8|14|5|4|0|0|0|0|4|2|7|12|10|15|16|13|15|11|21|22|18|15|13|19|20|21|15|14|7|12|9|15|19|18|16|11|9|17|10|7|8|11|13|10|8|3|15|17|16|19|20|14|12|13|8|4|6|15|19|7|6|12|11|7|8|5|7|4|10|6|4|8|7|2|0|0|0|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|4|0|0|9|4|6|5|6|16|15|12|11|11|12|10|5|10|5|0|0|14|13|11|5|1|14|13|13|27|25|20|22|28|32|23|17|16|16|19|24|19|21|12|15|24|33|32|20|7|4|6|18|24|30|29|26|24|25|28|29|25|17|13|15|13|18|21|21|19|22|24|20|27|25|14|11|7|22|15|5
102|45|44|38|40|40|37|33|30|19|12|5|7|38|37|29|36|49|41|33|20|13|12|19|25|24|22|15|12|17|28|24|16|32|25|23|26|18|14|24|17|11|3|22|16|10|1|0|3|12|4|0|0|0|0|0|5|2|6|10|8|14|15|13|14|10|20|22|18|14|13|19|19|21|15|15|7|8|7|12|19|18|15|9|8|17|11|6|5|10|11|8|5|2|13|15|14|16|18|13|10|11|7|4|4|12|18|8|4|10|9|5|8|4|5|4|8|5|3|6|6|2|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|3|0|0|3|2|5|3|3|14|14|11|9|11|11|10|6|9|7|1|1|12|13|11|5|1|11|11|9|25|23|20|19|23|31|23|18|15|14|19|23|19|21|14|16|22|32|31|22|9|5|4|15|24|30|30|26|23|25|27|28|26|19|14|15|15|17|20|20|18|20|23|20|25|25|15|12|7|18|13|3
103|44|42|36|38|37|34|30|24|14|10|2|11|36|35|27|35|47|39|32|17|11|9|18|24|23|21|13|9|15|27|22|13|28|23|18|22|13|9|22|15|8|2|22|13|8|0|0|2|11|3|0|0|0|0|0|2|0|5|7|5|11|12|11|10|8|17|19|16|12|10|15|17|18|14|14|5|6|3|11|16|15|12|6|5|14|8|3|4|8|10|6|5|2|10|13|10|13|15|10|7|9|7|3|3|13|16|5|2|8|8|5|6|4|6|3|7|3|2|5|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|3|1|0|0|1|1|2|0|1|12|12|8|8|9|7|7|3|5|2|0|0|10|11|9|3|0|9|9|8|23|20|18|18|25|30|21|17|14|15|16|22|18|20|12|13|21|30|28|17|6|2|2|13|22|28|28|24|21|23|26|26|23|17|10|16|13|15|18|18|16|21|22|16|22|22|14|9|5|16|12|2
104|42|41|35|38|38|35|32|27|16|9|3|6|36|36|27|33|46|39|32|20|14|13|17|24|24|21|13|10|14|27|24|14|28|23|20|23|13|9|21|16|8|1|16|12|9|0|0|1|9|3|1|0|0|0|0|1|1|7|9|7|12|13|12|13|10|17|19|16|12|12|16|16|17|14|13|7|7|7|10|16|16|14|9|8|16|10|6|5|10|10|8|6|4|11|12|11|13|14|11|9|10|7|6|5|9|15|5|2|7|7|4|6|3|5|4|7|3|1|4|3|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|4|1|0|0|0|0|3|1|0|12|13|9|8|10|10|9|5|7|6|0|0|9|13|10|3|0|8|8|6|23|21|18|17|21|29|22|17|14|13|15|22|19|21|14|15|19|30|30|21|7|4|1|13|23|30|29|25|21|25|26|26|26|20|13|15|14|15|19|19|16|18|22|19|23|23|15|11|7|14|12|2
105|40|38|32|35|35|32|30|25|13|6|0|5|33|33|26|28|43|36|29|20|13|11|14|22|22|19|10|8|10|25|23|13|22|21|17|19|9|5|18|15|6|1|9|9|8|0|0|0|5|1|0|0|0|0|0|0|1|7|7|5|10|11|10|11|9|14|16|14|10|11|14|14|15|12|12|6|5|5|8|14|14|12|7|7|14|9|5|5|8|9|7|5|4|8|10|8|10|12|10|8|9|6|5|4|4|12|3|0|2|5|1|4|0|3|3|5|2|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|2|0|0|0|0|0|0|0|0|10|11|7|7|9|8|8|5|4|5|0|0|6|12|9|2|0|4|4|1|20|17|16|16|18|26|21|16|13|12|11|20|18|20|13|13|17|28|28|19|4|3|0|10|20|27|28|23|20|24|25|23|25|19|12|15|14|12|16|15|14|16|21|16|20|20|14|9|4|9|9|0
106|39|38|32|34|33|30|27|22|10|8|0|7|33|32|25|30|43|36|29|17|13|9|14|21|21|19|10|7|10|23|21|11|20|22|15|18|7|5|17|15|6|1|14|9|5|0|0|0|4|0|0|0|0|0|0|0|0|3|4|2|8|9|9|7|6|13|16|13|8|8|12|13|14|11|11|3|3|0|6|12|11|8|4|3|11|6|2|1|6|7|5|4|0|5|9|7|8|11|7|4|6|4|3|1|9|11|4|0|4|6|3|4|2|5|2|5|2|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|8|9|5|4|7|4|6|2|0|0|0|0|6|9|8|1|0|2|4|2|19|15|16|14|22|27|20|16|13|12|12|20|17|19|10|11|17|27|25|16|3|1|0|8|19|25|26|21|19|20|23|22|22|16|8|14|12|12|15|15|12|19|20|13|17|17|13|7|3|11|6|0
107|36|36|31|32|31|28|26|19|9|5|0|4|31|29|24|25|38|34|28|18|12|8|12|19|18|16|8|4|7|21|20|12|15|20|11|14|6|1|12|12|5|0|7|4|3|0|0|0|0|0|0|0|0|0|0|0|0|1|1|0|4|7|7|5|4|9|12|10|6|6|9|10|10|8|9|2|0|0|0|8|8|6|3|2|6|3|1|0|3|4|3|1|0|2|6|4|5|8|6|2|4|3|2|0|5|8|2|0|0|4|1|0|0|2|0|2|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|5|7|3|1|4|1|5|2|0|0|0|0|4|9|7|0|0|0|0|0|16|12|9|10|18|24|20|14|11|10|10|17|16|17|7|9|12|24|23|15|3|0|0|3|16|23|24|19|16|16|23|18|21|15|5|12|12|10|14|13|10|17|19|12|14|14|11|4|0|5|0|0
108|35|34|29|30|28|24|20|13|7|4|0|5|30|27|22|23|38|33|27|16|10|5|12|17|16|13|6|2|6|21|18|7|13|19|7|12|8|0|11|8|2|0|8|3|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|3|3|2|1|7|9|7|2|1|6|8|7|6|6|0|0|0|0|4|5|4|0|0|1|0|0|0|0|1|1|0|0|0|4|2|2|6|3|0|2|1|0|0|8|8|4|0|0|5|2|0|0|1|0|1|1|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|1|4|1|0|0|0|4|0|0|0|0|0|3|7|2|0|0|0|0|0|15|11|3|10|21|23|17|13|10|8|8|15|13|12|3|5|10|22|21|12|0|0|0|0|15|20|21|15|10|14|21|18|19|12|2|11|10|10|13|11|6|18|18|8|11|10|8|2|0|5|0|0
201|15|14|13|11|10|10|11|14|13|16|15|14|13|11|11|12|11|11|10|15|24|23|20|16|15|19|18|13|7|7|9|9|8|8|6|6|8|11|8|6|8|16|16|15|15|12|16|13|14|15|24|24|26|25|25|23|20|21|19|18|14|14|17|16|13|14|11|10|13|10|8|8|8|14|15|16|16|14|13|10|9|8|9|12|14|13|10|8|6|4|3|5|6|6|4|2|0|2|3|1|0|6|12|9|3|2|9|6|9|7|1|0|0|0|0|0|0|0|0|3|7|10|5|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|0|7|5|3|2|1|0|1|4|9|10|6|4|2|0|0|0|0|0|0|0|0|0|0|1|7|7|3|3|4|2|3|5|10|11|12|17|19|17|14|10|11|11|12|13|12|11|12|13|13|15|13|14|12|13|15|18|20|22|22|21|19|15|15|15|16|12|14|18|20|14|13|16|16|14|13|14|13|14|15|18|19|24|27|28|25|28
